ID_Equipo,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Frecuencia de mantenimiento correctivo,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Mes,Horas_Operativas_mean,Tipo_Equipo,Potencia_kW,Horas_Recomendadas_Revision,Año_O,Mes_O,Día_O,Horas_Desde_Preventivo
22,0,2994.6,1,9,63.59,4.52,52556.0,0,52556.0,2,1180.0,4134,2020,1,11,1750.0
221,1,8503.31,30,13,78.05,1.0,47905.0,0,52364.5,3,4406.0,1237,2020,1,11,1237.0
157,1,7037.73,38,15,75.92,1.79,10616.0,0,49280.333333333336,2,4523.0,3637,2020,1,11,3637.0
52,1,3305.24,6,8,51.49,3.69,85257.0,0,85257.0,1,1144.0,6556,2020,1,11,6556.0
485,0,1653.59,39,13,127.16,1.79,49870.0,0,63737.66666666666,2,4074.0,7154,2020,1,11,6555.0
230,1,242.83,20,6,50.19,2.09,27836.0,0,33782.5,2,4247.0,1751,2020,1,11,1751.0
412,1,6376.94,23,10,66.16,0.22,89502.0,0,89502.0,3,7938.125,1947,2020,1,11,1947.0
383,0,1063.02,28,12,60.64,1.75,88092.0,0,66979.0,1,1885.0,5439,2020,1,11,1946.0
155,1,9357.47,31,11,103.04,4.7,38910.0,0,24452.0,2,1652.0,3195,2020,1,11,3195.0
218,0,1813.18,46,7,72.83,0.37,23388.0,1,55419.66666666666,3,3839.0,1771,2020,1,11,3194.0
106,1,1315.3,43,8,52.46,1.74,90275.0,0,90745.5,0,3095.0,2579,2020,1,11,2579.0
375,0,6508.97,7,13,97.07,1.89,50204.0,0,56252.0,0,4748.0,4649,2020,1,11,2578.0
88,0,1769.26,24,7,64.53,0.42,97173.0,2,80389.5,3,1644.0,2727,2020,1,11,2577.0
141,0,6610.54,30,13,105.8,2.07,31551.0,0,50246.0,2,4459.0,8434,2020,1,11,2576.0
35,0,6603.18,2,12,84.76,1.66,52604.0,1,52604.0,2,2005.0,7168,2020,1,12,2575.0
43,0,3584.01,2,10,124.89,4.38,78572.0,0,78572.0,2,780.0,5264,2020,1,12,2574.0
246,0,1161.12,45,12,65.33,0.64,61832.0,0,66045.5,1,2067.0,9164,2020,1,12,2573.0
267,0,7432.37,2,8,126.39,3.54,44600.0,1,25665.0,0,2471.0,7099,2020,1,12,2572.0
26,1,8972.99,39,8,59.78,2.0,57221.0,0,57221.0,1,7938.125,3605,2020,1,12,3605.0
283,0,5057.39,32,8,140.93,1.92,24422.0,0,19391.0,1,2647.0,7909,2020,1,12,3604.0
335,1,1790.74,27,9,61.3,3.63,44125.0,0,59915.0,1,4762.0,7944,2020,1,12,7944.0
9,1,988.43,11,11,138.34,2.69,16539.0,1,16539.0,1,3960.0,9489,2020,1,12,9489.0
472,0,8281.85,46,10,74.02,0.97,70630.0,0,70630.0,1,4234.0,8912,2020,1,12,9488.0
307,0,9079.88,27,13,116.22,3.85,30624.0,0,30624.0,2,1584.0,4722,2020,1,12,9487.0
181,0,4356.13,29,7,62.29,4.21,24273.0,1,24273.0,3,2769.0,8223,2020,1,12,9486.0
250,0,4112.74,14,8,77.15,3.79,45252.0,0,55942.0,2,4517.0,7069,2020,1,12,9485.0
490,1,7690.09,18,18,112.52,2.97,56113.0,0,56113.0,3,3247.0,6735,2020,1,12,6735.0
384,0,7489.01,45,12,135.11,2.09,4845.0,5,26937.5,1,1614.0,2364,2020,1,12,6734.0
277,0,3628.99,28,16,62.94,3.93,75167.0,0,75167.0,3,1396.0,8560,2020,1,12,6733.0
319,0,8012.25,7,10,54.75,0.37,8607.0,1,35929.5,0,2824.0,4147,2020,1,12,6732.0
41,1,8453.77,38,10,53.76,1.86,22009.0,0,52588.25,3,1117.0,9988,2020,1,12,9988.0
341,0,9382.68,37,13,115.09,1.38,3449.0,0,41888.333333333336,2,260.0,7954,2020,1,12,9987.0
341,1,9761.47,23,13,115.09,1.38,3449.0,0,41888.333333333336,2,260.0,7954,2020,1,12,7954.0
131,0,7302.38,18,10,121.01,1.82,94273.0,0,92396.5,2,3935.0,6293,2020,1,12,7953.0
115,1,1682.74,44,10,133.69,2.19,9008.0,0,9008.0,2,1491.0,7305,2020,1,12,7305.0
180,0,7863.61,28,14,143.61,0.87,18687.0,1,57039.0,3,3385.0,8754,2020,1,12,7304.0
284,1,949.37,18,8,50.41,0.71,63195.0,1,41268.5,1,1333.0,6304,2020,1,12,6304.0
128,0,5738.21,7,7,73.94,0.18,21595.0,0,53722.0,2,3461.0,7529,2020,1,12,6303.0
85,1,6111.93,32,5,122.55,3.23,79718.0,0,56899.8,2,3062.0,3315,2020,1,13,3315.0
51,1,3154.74,22,10,77.44,2.4,98646.0,0,70616.66666666667,1,2157.0,3183,2020,1,13,3183.0
71,1,6944.28,31,12,146.53,1.94,28439.0,0,28439.0,3,2617.0,8191,2020,1,13,8191.0
186,1,2558.45,5,6,92.1,0.44,4290.0,0,48444.0,2,4267.0,4383,2020,1,13,4383.0
377,1,4985.69,8,8,64.97,1.73,18646.0,0,18646.0,1,2106.0,3763,2020,1,13,3763.0
222,0,9752.75,23,13,70.78,3.71,87911.0,0,87911.0,2,4932.0,8281,2020,1,13,3762.0
12,0,893.55,7,11,118.31,1.29,29831.0,0,59997.5,2,4733.0,3301,2020,1,13,3761.0
226,0,1393.21,22,11,132.62,1.93,28520.0,0,28520.0,0,605.0,3503,2020,1,13,3760.0
386,1,4875.15,5,11,68.89,3.48,4737.0,0,4737.0,1,4192.0,9303,2020,1,13,9303.0
340,0,7354.22,14,11,85.04,2.04,78350.0,0,78350.0,0,3000.0,1986,2020,1,13,9302.0
24,1,865.36,19,12,51.68,3.7,88957.0,1,62884.5,3,4482.0,6699,2020,1,13,6699.0
337,0,5703.08,11,9,136.47,0.15,74182.0,0,61214.5,3,2109.0,8902,2020,1,13,6698.0
383,1,8752.17,27,12,60.64,1.75,88092.0,0,66979.0,1,1885.0,5439,2020,1,13,5439.0
82,0,6514.55,23,12,140.12,0.52,61018.0,0,32086.666666666668,1,3786.0,9495,2020,1,13,5438.0
96,1,9713.66,23,13,63.92,3.4,75285.0,0,75285.0,3,4004.0,1119,2020,1,13,1119.0
96,0,4840.07,17,13,63.92,3.4,75285.0,0,75285.0,3,4004.0,1119,2020,1,13,1118.0
83,1,9555.05,6,13,50.88,4.09,24356.0,0,24356.0,0,506.0,9555,2020,1,13,9555.0
127,1,7874.17,22,8,117.06,4.74,4871.0,0,16296.5,0,1957.0,3472,2020,1,13,3472.0
277,0,4424.0,15,16,62.94,3.93,75167.0,0,75167.0,3,1396.0,8560,2020,1,13,3471.0
239,1,5944.0,39,9,134.94,0.9,63370.0,0,28017.666666666668,3,4866.0,1823,2020,1,13,1823.0
273,1,2923.3,47,9,115.37,3.29,80717.0,0,51307.66666666666,2,3607.0,6085,2020,1,13,6085.0
163,1,7402.24,38,7,67.98,3.54,16854.0,0,16854.0,1,1337.0,2989,2020,1,13,2989.0
170,1,1874.05,9,11,97.24,4.99,28598.0,2,28598.0,2,3776.0,1173,2020,1,13,1173.0
38,1,8399.74,14,5,81.89,0.31,58984.0,2,47051.66666666666,2,7938.125,3190,2020,1,13,3190.0
20,1,7261.93,5,5,51.0,1.54,35397.0,1,39216.2,0,3511.0,4698,2020,1,14,4698.0
124,1,9662.78,34,11,85.33,4.93,61901.0,1,34773.0,3,1099.0,8663,2020,1,14,8663.0
420,1,5771.99,35,16,60.49,1.11,51487.0,0,51487.0,1,1536.0,1999,2020,1,14,1999.0
152,1,1389.6,45,12,147.64,1.01,13886.0,0,12671.5,0,294.0,2236,2020,1,14,2236.0
380,1,1608.87,38,9,63.31,2.76,88196.0,0,88196.0,2,2493.0,2315,2020,1,14,2315.0
266,1,3671.34,6,11,148.28,3.43,7202.0,1,27957.5,1,2363.0,5881,2020,1,14,5881.0
327,0,4441.83,1,9,130.96,4.47,30068.0,0,32816.0,2,3480.0,4455,2020,1,14,5880.0
163,1,3232.63,16,7,67.98,3.54,16854.0,0,16854.0,1,1337.0,2989,2020,1,14,2989.0
5,0,7082.08,11,8,89.98,0.74,32646.0,0,27601.0,2,377.0,5978,2020,1,14,2988.0
441,1,1421.04,31,10,74.95,4.88,51929.0,0,35582.0,3,4796.0,9453,2020,1,14,9453.0
399,1,8756.48,12,6,57.47,1.58,16168.0,0,55466.0,3,1708.0,1141,2020,1,14,1141.0
184,0,886.83,6,4,145.78,4.4,23824.0,0,25273.0,0,132.0,5634,2020,1,14,1140.0
297,1,7158.99,28,9,76.25,4.83,41738.0,0,53789.6,3,3728.0,8016,2020,1,14,8016.0
139,1,1518.65,41,7,68.25,3.93,22876.0,0,22876.0,0,2683.0,2185,2020,1,14,2185.0
273,0,7227.44,13,9,79.16,2.63,54865.0,0,51307.66666666666,2,3607.0,6085,2020,1,14,2184.0
458,0,6699.59,40,15,101.43,2.31,5528.0,0,24624.666666666668,2,1324.0,6036,2020,1,14,2183.0
178,1,6203.68,5,11,92.9,4.43,97755.0,0,55725.333333333336,2,4463.0,8853,2020,1,14,8853.0
424,0,1004.42,14,11,71.22,1.09,52346.0,0,52346.0,2,1380.0,4385,2020,1,14,8852.0
13,1,9088.23,22,11,55.39,4.77,31853.0,0,55240.5,2,1839.0,5678,2020,1,14,5678.0
380,1,3118.31,4,9,63.31,2.76,88196.0,0,88196.0,2,2493.0,2315,2020,1,14,2315.0
80,1,4625.38,43,5,65.29,1.46,48898.0,0,48898.0,0,4430.0,2723,2020,1,14,2723.0
261,0,8740.39,13,6,79.15,4.12,52154.0,0,52154.0,3,3674.0,8328,2020,1,14,2722.0
106,1,1621.76,17,8,52.46,1.74,90275.0,0,90745.5,0,3095.0,2579,2020,1,14,2579.0
362,1,5367.32,17,8,75.93,4.36,51676.0,0,51676.0,3,4333.0,3246,2020,1,14,3246.0
72,1,8330.48,22,7,99.88,0.64,22002.0,0,22002.0,2,4521.0,1678,2020,1,15,1678.0
330,1,7952.31,26,12,76.57,4.73,51542.0,0,51542.0,3,1626.0,4523,2020,1,15,4523.0
84,1,6541.01,3,11,128.92,3.02,15972.0,0,13533.666666666666,2,3637.0,1818,2020,1,15,1818.0
125,0,9772.91,9,14,57.25,3.39,59878.0,0,70636.5,3,2077.0,547,2020,1,15,1817.0
47,0,8660.55,33,7,118.37,4.37,65427.0,0,42355.0,2,1883.0,9004,2020,1,15,1816.0
160,1,2710.59,10,13,130.81,4.31,88158.0,0,73477.0,2,2945.0,3638,2020,1,15,3638.0
56,1,2780.87,19,11,107.94,4.35,95344.0,3,95344.0,2,3066.0,3578,2020,1,15,3578.0
258,1,143.38,13,12,112.72,1.07,7999.0,0,7999.0,0,7938.125,3712,2020,1,15,3712.0
291,1,7014.67,15,12,125.84,2.0,29522.0,0,29522.0,0,685.0,940,2020,1,15,940.0
339,0,4856.55,38,15,100.15,3.09,87367.0,1,87367.0,1,694.0,2478,2020,1,15,939.0
63,1,7048.76,46,13,101.04,3.78,31680.0,0,31680.0,1,3138.0,6390,2020,1,15,6390.0
264,1,3933.33,47,14,86.74,2.54,33614.0,0,65817.5,0,4624.0,4697,2020,1,15,4697.0
447,1,2773.23,21,9,133.28,2.18,43362.0,1,48049.66666666666,3,3504.0,7189,2020,1,15,7189.0
377,1,7037.34,1,8,64.97,1.73,18646.0,0,18646.0,1,2106.0,3763,2020,1,15,3763.0
65,1,8189.85,27,4,69.88,1.8,41430.0,0,32278.33333333333,0,1315.0,7135,2020,1,15,7135.0
231,1,3036.21,20,9,133.42,4.67,74252.0,0,59822.333333333336,2,4749.0,6273,2020,1,15,6273.0
103,0,7456.2,39,10,114.1,3.36,2737.0,0,37937.5,2,1631.0,1616,2020,1,15,6272.0
432,1,1132.66,27,12,129.92,3.18,49616.0,0,65781.0,1,2986.0,7395,2020,1,15,7395.0
37,1,7669.0,38,13,91.37,2.99,64817.0,0,56622.2,3,1274.0,2379,2020,1,15,2379.0
338,1,4590.98,15,14,75.3,2.89,81794.0,0,77277.5,1,2532.0,7947,2020,1,15,7947.0
322,1,9156.26,17,4,130.48,2.97,64220.0,0,79239.0,3,650.0,9074,2020,1,15,9074.0
455,1,9564.62,47,13,94.88,3.63,8051.0,0,8051.0,0,378.0,6547,2020,1,15,6547.0
117,0,9557.32,1,6,148.06,4.96,85231.0,0,85231.0,2,2068.0,1824,2020,1,15,6546.0
480,1,1806.81,47,10,63.3,3.22,89102.0,0,89102.0,2,1931.0,535,2020,1,15,535.0
179,0,3595.75,20,10,106.29,0.91,97362.0,2,97362.0,1,4059.0,9887,2020,1,16,534.0
191,1,7679.11,43,12,117.16,2.99,97530.0,0,97530.0,0,1915.0,6573,2020,1,16,6573.0
387,1,5849.29,46,11,143.06,4.63,58159.0,0,58159.0,0,1909.0,3043,2020,1,16,3043.0
264,1,2444.0,22,14,86.74,2.54,33614.0,0,65817.5,0,4624.0,4697,2020,1,16,4697.0
273,1,5454.9,37,9,79.16,2.63,54865.0,0,51307.66666666666,2,3607.0,6085,2020,1,16,6085.0
417,1,5622.62,39,9,142.19,3.42,43643.0,1,67313.5,0,677.0,6202,2020,1,16,6202.0
428,1,4441.36,7,8,94.82,4.0,2790.0,0,2790.0,1,2895.0,3266,2020,1,16,3266.0
258,1,2400.65,10,12,112.72,1.07,7999.0,0,7999.0,0,7938.125,3712,2020,1,16,3712.0
184,1,1365.09,40,4,145.78,4.4,23824.0,0,25273.0,0,132.0,5634,2020,1,16,5634.0
451,0,6374.46,11,14,131.25,1.81,5089.0,0,5089.0,1,1157.0,7516,2020,1,16,5633.0
466,0,6253.74,5,12,61.21,3.38,10814.0,4,55153.5,1,1164.0,3592,2020,1,16,5632.0
144,0,6735.83,45,9,100.95,1.68,70639.0,0,70639.0,0,1451.0,7303,2020,1,16,5631.0
89,1,1567.99,18,7,136.2,2.74,35027.0,1,35027.0,2,183.0,7833,2020,1,16,7833.0
292,0,268.38,45,8,131.6,3.99,60980.0,0,35667.0,3,3230.0,8494,2020,1,16,7832.0
68,1,2427.13,4,9,58.66,0.2,81811.0,0,78849.5,3,3445.0,5390,2020,1,16,5390.0
497,0,6931.73,32,13,116.3,1.52,55874.0,2,55874.0,0,3296.0,8256,2020,1,16,5389.0
406,0,9307.35,21,9,105.99,0.25,6343.0,0,6343.0,2,2505.0,1688,2020,1,16,5388.0
344,0,6370.7,2,4,140.73,0.25,27355.0,1,27355.0,1,-100.0,6729,2020,1,16,5387.0
397,1,6151.26,7,8,120.37,2.42,65314.0,1,54974.5,0,2707.0,5146,2020,1,16,5146.0
117,1,2234.33,36,6,148.06,4.96,85231.0,0,85231.0,2,2068.0,1824,2020,1,16,1824.0
9,0,114.69,44,11,138.34,2.69,16539.0,1,16539.0,1,3960.0,9489,2020,1,16,1823.0
100,0,226.92,32,15,148.01,3.27,34257.0,0,34257.0,0,7938.125,3160,2020,1,16,1822.0
489,0,9800.68,31,6,148.67,1.91,72061.0,0,54870.66666666666,2,3820.0,2081,2020,1,16,1821.0
364,0,7608.49,14,14,112.71,1.15,75238.0,0,56546.5,1,4786.0,3780,2020,1,16,1820.0
131,1,14988.43,24,10,121.01,1.82,94273.0,0,92396.5,2,3935.0,6293,2020,1,17,6293.0
47,0,7945.33,7,7,118.37,4.37,65427.0,0,42355.0,2,1883.0,9004,2020,1,17,6292.0
255,0,6543.92,29,10,127.48,0.84,61519.0,0,48396.5,3,4850.0,1762,2020,1,17,6291.0
380,1,3288.41,32,9,63.31,2.76,88196.0,0,88196.0,2,2493.0,2315,2020,1,17,2315.0
104,0,4096.54,41,11,79.09,1.24,75743.0,0,75743.0,3,2664.0,4943,2020,1,17,2314.0
241,0,930.47,46,9,65.86,3.11,50757.0,0,50757.0,0,621.0,3529,2020,1,17,2313.0
282,1,4593.07,46,12,99.09,1.46,47001.0,0,47001.0,3,2038.0,7994,2020,1,17,7994.0
240,1,3613.64,21,13,130.24,1.95,95038.0,0,46723.0,0,194.0,1302,2020,1,17,1302.0
141,0,5860.58,34,13,105.8,2.07,31551.0,0,50246.0,2,4459.0,8434,2020,1,17,1301.0
197,1,6990.05,16,14,139.22,3.88,84761.0,1,71801.5,0,281.0,4236,2020,1,17,4236.0
149,1,4595.08,18,11,142.98,4.76,23304.0,0,30415.5,1,4220.0,684,2020,1,17,684.0
252,1,3338.07,21,9,119.67,0.59,20396.0,2,30528.666666666668,3,2112.0,3199,2020,1,17,3199.0
302,1,7166.97,13,13,134.73,3.42,39387.0,0,39722.0,0,3323.0,9819,2020,1,17,9819.0
490,0,8758.77,2,18,112.52,2.97,56113.0,0,56113.0,3,3247.0,6735,2020,1,17,9818.0
193,0,9460.57,35,10,115.67,4.08,86280.0,0,50821.0,2,1083.0,2944,2020,1,17,9817.0
490,1,8431.62,6,18,112.52,2.97,56113.0,0,56113.0,3,3247.0,6735,2020,1,17,6735.0
283,1,4101.51,17,8,82.99,4.21,14360.0,0,19391.0,1,2647.0,7909,2020,1,17,7909.0
31,1,5007.39,15,9,138.45,4.26,17195.0,0,17195.0,1,3148.0,4496,2020,1,17,4496.0
246,0,2835.99,14,12,65.33,0.64,61832.0,0,66045.5,1,2067.0,9164,2020,1,17,4495.0
202,1,4682.39,40,7,146.77,2.36,97699.0,0,53498.66666666666,3,3835.0,7627,2020,1,17,7627.0
262,0,5723.41,25,7,113.38,4.05,98719.0,0,98719.0,0,4966.0,7411,2020,1,17,7626.0
208,1,4318.66,27,11,56.3,3.94,41906.0,0,46603.16666666666,3,1795.0,6837,2020,1,17,6837.0
66,0,1880.43,16,3,104.57,7.595,10924.0,0,34568.5,3,462.0,7767,2020,1,17,6836.0
21,0,7649.05,42,13,77.31,4.7,64012.0,0,59219.0,3,755.0,2921,2020,1,17,6835.0
167,0,9994.59,30,10,96.15,4.11,86976.0,1,84858.5,3,-100.0,9737,2020,1,18,6834.0
52,1,4091.51,17,8,51.49,3.69,85257.0,0,85257.0,1,1144.0,6556,2020,1,18,6556.0
128,0,2957.17,9,7,73.94,0.18,21595.0,0,53722.0,2,3461.0,7529,2020,1,18,6555.0
470,0,5312.03,11,10,119.1,0.28,59616.0,0,50797.75,2,2570.0,6128,2020,1,18,6554.0
120,0,9447.09,29,12,117.15,1.24,4946.0,0,46174.333333333336,1,3458.0,8225,2020,1,18,6553.0
443,0,3560.3,34,10,123.15,0.31,73441.0,0,53273.5,2,4693.0,6355,2020,1,18,6552.0
272,0,8423.95,22,5,108.19,3.51,73097.0,0,72882.5,3,7938.125,9701,2020,1,18,6551.0
319,1,4137.11,9,10,54.75,0.37,8607.0,1,35929.5,0,2824.0,4147,2020,1,18,4147.0
336,1,4953.93,29,8,73.83,1.9,1240.0,0,1240.0,2,4978.0,7984,2020,1,18,7984.0
308,0,8319.32,21,12,52.72,4.23,61815.0,0,74965.0,2,2184.0,8003,2020,1,18,7983.0
209,0,1506.16,36,14,61.34,1.39,57131.0,0,35839.0,1,2372.0,5027,2020,1,18,7982.0
418,1,8991.29,9,6,63.47,3.46,22883.0,0,40087.66666666666,0,2766.0,1383,2020,1,18,1383.0
306,1,7022.3,46,8,120.94,0.69,74656.0,0,74656.0,1,1296.0,9789,2020,1,18,9789.0
321,1,5173.59,8,11,74.01,2.93,97211.0,0,97211.0,0,-100.0,5055,2020,1,18,5055.0
495,0,7100.29,42,8,108.5,2.83,47248.0,0,45302.5,2,3933.0,7775,2020,1,18,5054.0
249,1,3419.84,44,4,136.92,1.58,34813.0,0,34813.0,0,3991.0,9920,2020,1,18,9920.0
221,1,14988.43,34,13,78.05,1.0,47905.0,0,52364.5,3,4406.0,1237,2020,1,18,1237.0
69,0,9081.72,16,8,52.09,4.63,6907.0,0,54085.66666666666,1,4928.0,9028,2020,1,18,1236.0
205,1,299.6,14,8,80.69,0.24,99515.0,1,99515.0,1,4134.0,8924,2020,1,18,8924.0
102,0,8442.3,18,11,90.91,4.02,89200.0,1,89200.0,0,3278.0,3135,2020,1,18,8923.0
10,0,5940.8,16,9,116.22,2.27,29884.0,2,31023.0,2,465.0,9859,2020,1,18,8922.0
364,1,4214.08,18,14,148.02,1.99,37855.0,0,56546.5,1,4786.0,3780,2020,1,18,3780.0
254,0,5100.49,34,11,67.15,1.84,8915.0,1,35241.0,1,2796.0,1717,2020,1,18,3779.0
257,1,1252.55,28,7,68.39,1.27,82354.0,0,82354.0,3,695.0,8247,2020,1,18,8247.0
28,1,4106.45,7,15,99.43,0.59,25292.0,0,54402.66666666666,0,4722.0,9660,2020,1,19,9660.0
473,1,6519.47,37,10,124.35,7.595,65170.0,1,36790.333333333336,1,1796.0,5181,2020,1,19,5181.0
47,0,1822.35,35,7,118.37,4.37,65427.0,0,42355.0,2,1883.0,9004,2020,1,19,5180.0
18,1,2460.38,29,11,66.97,4.11,12544.0,0,55908.0,3,4246.0,4516,2020,1,19,4516.0
69,0,8120.56,34,8,52.09,4.63,6907.0,0,54085.66666666666,1,4928.0,9028,2020,1,19,4515.0
338,0,4938.04,3,14,75.3,2.89,81794.0,0,77277.5,1,2532.0,7947,2020,1,19,4514.0
254,0,8156.56,11,11,67.15,1.84,8915.0,1,35241.0,1,2796.0,1717,2020,1,19,4513.0
113,1,2744.96,34,9,87.4,4.39,55785.0,1,55785.0,0,216.0,5122,2020,1,19,5122.0
181,0,9978.83,9,7,62.29,4.21,24273.0,1,24273.0,3,2769.0,8223,2020,1,19,5121.0
448,0,7157.61,36,13,102.17,0.83,53665.0,1,53665.0,1,3877.0,7529,2020,1,19,5120.0
429,1,1955.24,45,5,121.6,2.34,18068.0,0,22564.0,0,3119.0,1099,2020,1,19,1099.0
301,1,5154.59,47,13,97.94,3.94,54524.0,0,62550.5,1,1734.0,2151,2020,1,19,2151.0
133,1,5587.32,17,6,50.56,3.33,27837.0,0,63689.5,1,347.0,8833,2020,1,19,8833.0
2,0,6073.54,24,14,129.66,0.54,83149.0,0,83149.0,3,75.0,7390,2020,1,19,8832.0
138,0,9279.1,1,6,106.55,3.52,62651.0,0,39048.5,0,1149.0,2920,2020,1,19,8831.0
245,0,5769.49,26,6,104.02,0.69,27333.0,0,27333.0,0,3458.0,1501,2020,1,19,8830.0
443,0,2970.94,20,10,123.15,0.31,73441.0,0,53273.5,2,4693.0,6355,2020,1,19,8829.0
40,1,6422.96,16,3,61.3,0.73,10205.0,0,43530.0,2,4811.0,9303,2020,1,19,9303.0
453,0,599.74,10,9,77.39,3.55,24707.0,0,17944.0,1,4432.0,7987,2020,1,19,9302.0
282,0,8232.34,21,12,99.09,1.46,47001.0,0,47001.0,3,2038.0,7994,2020,1,19,9301.0
132,0,2037.78,41,9,139.63,2.41,64711.0,0,64711.0,2,4940.0,2463,2020,1,19,9300.0
493,1,285.32,23,10,117.7,2.13,63055.0,0,76316.5,1,953.0,3630,2020,1,19,3630.0
254,1,7429.55,10,11,67.15,1.84,8915.0,1,35241.0,1,2796.0,1717,2020,1,19,1717.0
26,1,7066.76,3,8,59.78,2.0,57221.0,0,57221.0,1,7938.125,3605,2020,1,19,3605.0
87,0,3656.14,20,12,86.1,2.68,59050.0,0,59050.0,2,1407.0,6355,2020,1,20,3604.0
484,1,8492.37,28,9,95.9,3.34,1448.0,0,25903.5,2,1145.0,2060,2020,1,20,2060.0
116,0,5852.0,7,9,69.15,4.52,56275.0,0,56275.0,1,731.0,3490,2020,1,20,2059.0
144,1,4365.83,40,9,100.95,1.68,70639.0,0,70639.0,0,1451.0,7303,2020,1,20,7303.0
225,1,1380.02,17,9,146.27,1.48,21926.0,0,19085.33333333333,2,1484.0,1407,2020,1,20,1407.0
432,0,7894.78,44,12,129.92,3.18,49616.0,0,65781.0,1,2986.0,7395,2020,1,20,1406.0
115,1,9703.76,27,10,133.69,2.19,9008.0,0,9008.0,2,1491.0,7305,2020,1,20,7305.0
38,1,1562.38,14,5,81.89,0.31,58984.0,2,47051.66666666666,2,7938.125,3190,2020,1,20,3190.0
283,0,9000.07,26,8,82.99,4.21,14360.0,0,19391.0,1,2647.0,7909,2020,1,20,3189.0
110,0,3858.53,37,8,147.05,0.44,68804.0,0,75784.0,3,2838.0,5809,2020,1,20,3188.0
130,1,7080.2,36,17,145.01,4.42,70117.0,0,70117.0,0,633.0,7585,2020,1,20,7585.0
102,1,9402.54,21,11,90.91,4.02,89200.0,1,89200.0,0,3278.0,3135,2020,1,20,3135.0
340,0,5013.35,22,11,83.36,3.57,67825.0,1,67624.0,0,3000.0,1986,2020,1,20,3134.0
297,1,7314.98,1,9,137.49,0.94,76688.0,0,53789.6,3,3728.0,8016,2020,1,20,8016.0
476,1,6355.38,2,14,62.78,2.07,33831.0,0,33831.0,0,1626.0,9660,2020,1,20,9660.0
155,1,6036.9,7,11,57.16,4.6,9994.0,0,24452.0,2,1652.0,3195,2020,1,20,3195.0
411,1,232.55,34,12,137.6,1.07,4610.0,0,4610.0,3,613.0,3036,2020,1,20,3036.0
449,1,4364.42,5,6,106.33,1.57,39026.0,0,39026.0,1,2395.0,8947,2020,1,20,8947.0
327,1,6208.44,38,9,130.96,4.47,30068.0,0,32816.0,2,3480.0,4455,2020,1,20,4455.0
419,1,7412.89,40,8,98.35,1.68,49424.0,0,49424.0,2,2089.0,8444,2020,1,20,8444.0
315,0,2060.08,46,9,82.43,2.83,84748.0,0,84748.0,2,954.0,5662,2020,1,20,8443.0
241,1,4023.03,8,9,65.86,3.11,50757.0,0,50757.0,0,621.0,3529,2020,1,20,3529.0
226,0,3141.22,15,11,132.62,1.93,28520.0,0,28520.0,0,605.0,3503,2020,1,20,3528.0
367,1,8626.68,21,6,94.14,4.5,2488.0,1,45120.0,0,3893.0,4231,2020,1,20,4231.0
214,1,2587.0,40,11,80.86,1.57,76798.0,0,76798.0,3,2729.0,2209,2020,1,21,2209.0
118,1,186.84,30,12,113.56,1.55,16048.0,0,51643.5,3,1700.0,587,2020,1,21,587.0
418,1,4794.08,18,6,63.47,3.46,22883.0,0,40087.66666666666,0,2766.0,1383,2020,1,21,1383.0
409,1,5034.82,35,7,83.28,3.44,19515.0,0,21122.0,0,1251.0,7645,2020,1,21,7645.0
324,0,9742.8,13,8,114.56,4.25,45787.0,0,20565.666666666668,1,2102.0,1681,2020,1,21,7644.0
449,1,6827.48,14,6,106.33,1.57,39026.0,0,39026.0,1,2395.0,8947,2020,1,21,8947.0
240,1,782.3,16,13,130.24,1.95,95038.0,0,46723.0,0,194.0,1302,2020,1,21,1302.0
438,1,9557.29,29,8,129.11,0.26,71431.0,0,55844.0,0,3378.0,4455,2020,1,21,4455.0
268,1,5194.54,7,10,132.3,1.97,13176.0,1,39575.0,2,1586.0,1606,2020,1,21,1606.0
243,1,5683.08,3,6,103.39,1.62,20798.0,0,20798.0,1,1264.0,9542,2020,1,21,9542.0
20,0,6820.04,38,5,51.0,1.54,35397.0,1,39216.2,0,3511.0,4698,2020,1,21,9541.0
322,0,7291.12,20,4,107.26,3.09,74967.0,0,79239.0,3,650.0,9074,2020,1,21,9540.0
331,0,8410.48,18,12,76.04,0.98,7270.0,0,7270.0,2,227.0,7274,2020,1,21,9539.0
157,0,3519.07,32,15,64.33,1.12,59013.0,0,49280.333333333336,2,4523.0,3637,2020,1,21,9538.0
55,1,3156.19,33,9,90.83,1.05,77573.0,1,67468.5,3,1005.0,3476,2020,1,21,3476.0
167,1,9856.68,46,10,96.15,4.11,86976.0,1,84858.5,3,-100.0,9737,2020,1,21,9737.0
491,0,8041.21,34,14,92.1,1.68,20141.0,0,20141.0,1,-100.0,2499,2020,1,21,9736.0
404,1,4283.62,40,13,83.19,1.1,7740.0,0,18944.0,1,2390.0,4658,2020,1,21,4658.0
235,1,4809.64,14,6,89.39,0.76,58238.0,1,58238.0,0,3744.0,1706,2020,1,21,1706.0
255,1,3581.63,17,10,127.48,0.84,61519.0,0,48396.5,3,4850.0,1762,2020,1,21,1762.0
